footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature,fail,air_risk,thermal_load,sensor_gap,mechanical_pressure,air_pressure_ratio,control_balance,operating_intensity,sensor_stability,risk_score,machine_health_index,machine_health_level,health_numeric
0,0,5,4,6,5,41,7,20,1,10,20,1,0.0,0.8333333333333334,-1,20.333333333333332,1.1401754250991378,0.7409420289855071,0.2590579710144929,Level 4 - High Risk,2
0,1,6,2,5,6,39,5,20,1,12,21,4,0.0,0.8571428571428571,0,19.666666666666668,1.6431676725154984,0.907608695652174,0.09239130434782605,Level 5 - Critical,1
520,7,4,4,6,4,34,3,20,0,8,27,0,14.857142857142858,0.8,3,191.33333333333334,1.0954451150103321,0.6338187413142743,0.3661812586857257,Level 3 - Moderate Risk,3
430,5,4,5,7,1,53,3,20,0,5,25,-1,7.962962962962963,0.2,4,167.66666666666666,2.23606797749979,0.42671828469326983,0.5732817153067302,Level 2 - Low Risk,4
9,2,3,3,6,2,40,6,20,0,5,22,0,0.21951219512195122,0.5,0,23.0,1.8708286933869707,0.5158187413142744,0.4841812586857256,Level 3 - Moderate Risk,3
40,0,3,3,6,1,48,6,20,0,4,20,0,0.8163265306122449,0.25,0,36.0,2.16794833886788,0.45706075044669453,0.5429392495533054,Level 2 - Low Risk,4
2,7,6,5,5,5,59,4,20,0,11,27,1,0.03333333333333333,0.7142857142857143,1,27.0,0.7071067811865476,0.7492479650585666,0.2507520349414334,Level 4 - High Risk,2
75,7,6,2,4,4,54,4,20,1,10,27,4,1.3636363636363635,0.5714285714285714,0,49.666666666666664,1.4142135623730951,0.7899146317252332,0.21008536827476676,Level 4 - High Risk,2
170,0,3,5,6,1,41,6,20,0,4,20,-2,4.0476190476190474,0.25,0,77.0,2.16794833886788,0.38861326186221956,0.6113867381377804,Level 1 - Healthy,5
170,1,2,3,6,0,41,6,20,0,2,21,-1,4.0476190476190474,0.0,0,77.0,2.6076809620810595,0.35527992852888624,0.6447200714711138,Level 1 - Healthy,5
640,5,5,3,6,4,63,7,20,0,9,25,2,10.0,0.6666666666666666,-1,241.0,1.5811388300841898,0.707174905697836,0.29282509430216397,Level 4 - High Risk,2
2800,1,7,1,6,4,39,3,20,1,11,21,6,70.0,0.5,3,953.0,2.3874672772626644,0.8275858646019456,0.1724141353980544,Level 5 - Critical,1
9,3,7,2,5,4,46,3,20,0,11,23,5,0.19148936170212766,0.5,2,25.0,1.9235384061671346,0.832485407980941,0.16751459201905905,Level 5 - Critical,1
150,7,4,3,6,0,55,3,20,0,4,27,1,2.6785714285714284,0.0,3,75.0,2.16794833886788,0.4388872344649593,0.5611127655350407,Level 2 - Low Risk,4
0,7,4,1,5,3,42,3,20,1,7,27,3,0.0,0.6,2,20.666666666666668,1.4832396974191326,0.6826086956521739,0.31739130434782614,Level 4 - High Risk,2
0,7,6,3,6,4,58,2,20,1,10,27,3,0.0,0.5714285714285714,4,26.0,1.7888543819998317,0.7576086956521738,0.2423913043478262,Level 4 - High Risk,2
100,0,3,2,6,2,42,4,20,0,5,20,1,2.3255813953488373,0.5,2,54.0,1.6733200530681511,0.547905499305142,0.452094500694858,Level 3 - Moderate Risk,3
33,7,4,3,4,2,40,6,20,1,6,27,1,0.8048780487804879,0.4,-2,31.0,1.4832396974191326,0.5571566408576534,0.4428433591423466,Level 3 - Moderate Risk,3
310,7,5,2,5,1,56,6,20,1,6,27,3,5.43859649122807,0.16666666666666666,-1,128.66666666666666,2.16794833886788,0.5700287869763748,0.4299712130236252,Level 3 - Moderate Risk,3
53,1,4,5,2,2,37,4,20,0,6,21,-1,1.394736842105263,0.4,-2,36.666666666666664,1.3416407864998738,0.490216001588247,0.5097839984117529,Level 3 - Moderate Risk,3
13,2,3,2,6,2,37,6,20,0,5,22,1,0.34210526315789475,0.5,0,23.333333333333332,2.0493901531919194,0.5490972801270598,0.45090271987294017,Level 3 - Moderate Risk,3
290,6,5,1,5,5,49,6,20,1,10,26,4,5.8,0.8333333333333334,-1,119.66666666666667,1.9493588689617927,0.8369694262457811,0.16303057375421892,Level 5 - Critical,1
310,7,6,1,6,6,63,4,20,1,12,27,5,4.84375,0.8571428571428571,2,131.0,2.1908902300206643,0.9366954536430414,0.06330454635695859,Level 5 - Critical,1
0,7,6,2,5,6,30,7,20,1,12,27,4,0.0,0.8571428571428571,-2,16.666666666666668,1.9235384061671346,0.907608695652174,0.09239130434782605,Level 5 - Critical,1
54,7,4,2,6,4,62,5,20,1,8,27,2,0.8571428571428571,0.8,1,45.333333333333336,1.4832396974191326,0.7068689696247765,0.2931310303752235,Level 4 - High Risk,2
1600,0,4,3,6,1,30,6,20,0,5,20,1,51.61290322580645,0.2,0,550.0,2.1213203435596424,0.4773575540996625,0.5226424459003375,Level 2 - Low Risk,4
14,0,6,3,6,6,34,6,20,1,12,20,3,0.4,0.8571428571428571,0,22.666666666666668,1.3416407864998738,0.8740835814969228,0.12591641850307722,Level 5 - Critical,1
25,7,6,3,6,5,41,4,20,1,11,27,3,0.5952380952380952,0.7142857142857143,2,28.666666666666668,1.3038404810405297,0.8155995632320825,0.1844004367679175,Level 4 - High Risk,2
45,0,4,5,4,6,43,3,20,1,10,20,-1,1.0227272727272727,1.2,1,36.0,1.140175425099138,0.7236589239626762,0.27634107603732383,Level 4 - High Risk,2
20,2,5,2,6,4,33,5,20,0,9,22,3,0.5882352941176471,0.6666666666666666,1,24.333333333333332,1.51657508881031,0.7490013897161008,0.25099861028389925,Level 4 - High Risk,2
18,6,4,3,5,5,67,7,20,1,9,26,1,0.2647058823529412,1.0,-2,35.0,1.4832396974191326,0.732362120309708,0.26763787969029196,Level 4 - High Risk,2
740,7,5,1,6,0,55,5,20,1,5,27,4,13.214285714285714,0.0,1,271.6666666666667,2.701851217221259,0.5391383760174708,0.46086162398252917,Level 3 - Moderate Risk,3
9,6,2,2,6,0,33,5,20,0,2,26,0,0.2647058823529412,0.0,1,20.666666666666668,2.449489742783178,0.3908187413142744,0.6091812586857256,Level 1 - Healthy,5
5,0,6,1,5,5,61,4,20,1,11,20,5,0.08064516129032258,0.7142857142857143,1,28.666666666666668,1.9235384061671346,0.8825402025014889,0.1174597974985111,Level 5 - Critical,1
7300,7,4,1,6,4,45,3,20,0,8,27,3,158.69565217391303,0.8,3,2455.0,1.816590212458495,0.6409420289855072,0.35905797101449277,Level 3 - Moderate Risk,3
81,7,4,3,7,0,34,3,20,0,4,27,1,2.3142857142857145,0.0,4,45.0,2.5099800796022267,0.43983243994441135,0.5601675600555887,Level 2 - Low Risk,4
190,1,6,2,6,6,35,3,20,1,12,21,4,5.277777777777778,0.8571428571428571,3,81.66666666666667,1.9493588689617927,0.9050059559261465,0.09499404407385348,Level 5 - Critical,1
51,1,4,4,5,2,50,6,20,0,6,21,0,1.0,0.4,-1,40.333333333333336,1.4832396974191326,0.5235767321818543,0.4764232678181457,Level 3 - Moderate Risk,3
7300,7,3,4,2,0,38,4,20,0,3,27,-1,187.17948717948718,0.0,-2,2452.6666666666665,1.6733200530681511,0.2659420289855073,0.7340579710144928,Level 1 - Healthy,5
350,0,6,2,6,5,56,3,20,1,11,20,4,6.140350877192983,0.7142857142857143,3,142.0,1.816590212458495,0.8444808417708954,0.15551915822910456,Level 5 - Critical,1
27,2,4,1,6,5,31,3,20,1,9,22,3,0.84375,1.0,3,26.0,1.9235384061671346,0.798905499305142,0.201094500694858,Level 4 - High Risk,2
33,5,6,1,4,5,40,7,20,1,11,25,5,0.8048780487804879,0.7142857142857143,-3,31.0,2.3021728866442674,0.8821566408576533,0.11784335914234667,Level 5 - Critical,1
50,4,3,2,6,0,44,3,20,0,3,24,1,1.1111111111111112,0.0,3,38.0,2.16794833886788,0.43192376414532463,0.5680762358546754,Level 2 - Low Risk,4
1,7,6,5,2,2,39,4,20,0,8,27,1,0.025,0.2857142857142857,-2,20.0,1.7888543819998317,0.5742616636887037,0.4257383363112963,Level 3 - Moderate Risk,3
11,1,4,3,6,1,45,3,20,0,5,21,1,0.2391304347826087,0.2,3,25.333333333333332,1.8165902124584952,0.49912467738733374,0.5008753226126663,Level 3 - Moderate Risk,3
51,5,3,3,6,0,72,6,20,0,3,25,0,0.6986301369863014,0.0,0,47.666666666666664,2.5099800796022267,0.3985767321818543,0.6014232678181457,Level 2 - Low Risk,4
160,7,2,3,5,1,44,7,20,0,3,27,-1,3.5555555555555554,0.3333333333333333,-2,74.66666666666667,2.4083189157584592,0.41375024816358946,0.5862497518364105,Level 2 - Low Risk,4
16,7,1,3,6,0,61,7,21,0,1,28,-2,0.25806451612903225,0.0,-1,32.666666666666664,3.0495901363953815,0.320070676990272,0.6799293230097281,Level 1 - Healthy,5
110,6,6,2,6,6,34,7,21,1,12,27,4,3.142857142857143,0.8571428571428571,-1,55.0,1.9493588689617927,0.9104496724240619,0.08955032757593806,Level 5 - Critical,1
110,4,5,2,5,5,61,6,21,1,10,25,3,1.7741935483870968,0.8333333333333334,-1,64.0,1.51657508881031,0.8104496724240619,0.18955032757593815,Level 4 - High Risk,2
13,6,3,3,7,1,67,4,21,0,4,27,0,0.19117647058823528,0.25,3,33.666666666666664,2.1908902300206643,0.46177843954734965,0.5382215604526503,Level 2 - Low Risk,4
220,7,4,1,4,6,38,6,21,1,10,28,3,5.641025641025641,1.2,-2,93.0,2.04939015319192,0.8589428231089935,0.1410571768910065,Level 5 - Critical,1
470,7,4,2,6,1,50,6,21,0,5,28,2,9.215686274509803,0.2,0,180.33333333333334,2.280350850198276,0.5305181655747468,0.46948183442525315,Level 3 - Moderate Risk,3
22,6,6,1,6,6,62,4,21,1,12,27,5,0.3492063492063492,0.8571428571428571,2,35.0,2.1908902300206643,0.94498848520945,0.05501151479055,Level 5 - Critical,1
9,2,6,3,6,5,36,6,21,1,11,23,3,0.24324324324324326,0.7142857142857143,0,22.0,1.3038404810405297,0.8201665674012308,0.17983343259876916,Level 4 - High Risk,2
22,3,6,3,5,4,50,6,21,1,10,24,3,0.43137254901960786,0.5714285714285714,-1,31.0,1.3038404810405297,0.7616551518761167,0.23834484812388335,Level 4 - High Risk,2
190,2,4,2,7,1,30,6,21,0,5,23,2,6.129032258064516,0.2,1,80.33333333333333,2.5495097567963922,0.534353782013103,0.465646217986897,Level 3 - Moderate Risk,3
100,5,6,2,6,6,59,5,21,1,12,26,4,1.6666666666666667,0.8571428571428571,1,60.0,1.7320508075688772,0.9105866587254319,0.08941334127456813,Level 5 - Critical,1
14,7,3,3,6,0,62,6,21,0,3,28,0,0.2222222222222222,0.0,0,32.333333333333336,2.5099800796022267,0.4034314075838793,0.5965685924161207,Level 2 - Low Risk,4
0,7,4,3,6,3,40,4,21,0,7,28,1,0.0,0.6,2,20.333333333333332,1.224744871391589,0.6202898550724637,0.3797101449275363,Level 3 - Moderate Risk,3
180,1,6,1,6,6,30,4,21,1,12,22,5,5.806451612903226,0.8571428571428571,2,77.0,2.1908902300206643,0.9428241016478062,0.05717589835219383,Level 5 - Critical,1
3,6,3,2,6,2,47,3,21,0,5,27,1,0.0625,0.5,3,23.666666666666668,1.6431676725154984,0.5535820925153861,0.44641790748461385,Level 3 - Moderate Risk,3
51,2,5,2,6,1,41,6,21,0,6,23,3,1.2142857142857142,0.16666666666666666,0,37.666666666666664,2.345207879911715,0.5779245582688108,0.42207544173118916,Level 3 - Moderate Risk,3
9,2,6,1,6,6,35,7,21,1,12,23,5,0.25,0.8571428571428571,-1,21.666666666666668,2.3874672772626644,0.9451665674012308,0.05483343259876916,Level 5 - Critical,1
0,7,5,2,6,6,45,4,21,1,11,28,3,0.0,1.0,2,22.0,1.6733200530681511,0.8702898550724637,0.1297101449275363,Level 5 - Critical,1
0,2,4,2,6,4,34,6,21,1,8,23,2,0.0,0.8,0,18.333333333333332,1.6733200530681511,0.7119565217391303,0.28804347826086973,Level 4 - High Risk,2
71,2,5,7,2,2,55,3,21,0,7,23,-2,1.2678571428571428,0.3333333333333333,-1,49.0,2.16794833886788,0.46931725233273774,0.5306827476672622,Level 2 - Low Risk,4
290,1,5,3,6,2,37,4,21,0,7,22,2,7.631578947368421,0.3333333333333333,2,116.0,1.5811388300841898,0.5996505856660711,0.4003494143339289,Level 3 - Moderate Risk,3
45,3,5,2,4,4,61,7,21,1,9,24,3,0.7258064516129032,0.6666666666666666,-3,42.333333333333336,1.816590212458495,0.7530067500496327,0.2469932499503673,Level 4 - High Risk,2
0,3,4,5,4,1,62,2,21,0,5,24,-1,0.0,0.2,2,27.666666666666668,1.6431676725154984,0.43695652173913047,0.5630434782608695,Level 2 - Low Risk,4
26,1,5,2,6,6,54,6,21,1,11,22,3,0.4727272727272727,1.0,0,33.666666666666664,1.7320508075688772,0.8699336906889021,0.13006630931109786,Level 5 - Critical,1
87,3,2,3,6,1,33,6,21,0,3,24,-1,2.5588235294117645,0.3333333333333333,0,47.0,2.302172886644268,0.41909807425054596,0.5809019257494541,Level 2 - Low Risk,4
0,0,2,3,6,1,50,6,21,0,3,21,-1,0.0,0.3333333333333333,0,23.666666666666668,2.302172886644268,0.42028985507246375,0.5797101449275363,Level 2 - Low Risk,4
630,0,3,4,7,2,37,3,21,0,5,21,-1,16.57894736842105,0.5,4,229.33333333333334,1.9235384061671346,0.4783263847528291,0.5216736152471708,Level 2 - Low Risk,4
50,5,5,3,6,3,44,3,21,1,8,26,2,1.1111111111111112,0.5,3,38.333333333333336,1.4142135623730951,0.6612715902322812,0.3387284097677188,Level 3 - Moderate Risk,3
35,7,4,3,4,3,78,3,21,0,7,28,1,0.4430379746835443,0.6,1,44.666666666666664,0.5477225575051661,0.6198104030176692,0.3801895969823308,Level 3 - Moderate Risk,3
180,7,6,2,4,6,56,3,21,0,12,28,4,3.1578947368421053,0.8571428571428571,1,85.66666666666667,1.7888543819998317,0.909490768314473,0.09050923168552705,Level 5 - Critical,1
32,0,2,3,4,2,29,6,21,0,4,21,-1,1.0666666666666667,0.6666666666666666,-2,27.333333333333332,1.6733200530681511,0.4781848322414135,0.5218151677585865,Level 2 - Low Risk,4
0,7,3,2,5,4,52,6,21,0,7,28,1,0.0,1.0,-1,24.333333333333332,1.5811388300841898,0.6702898550724637,0.32971014492753625,Level 3 - Moderate Risk,3
51,1,6,4,5,1,31,3,21,0,7,22,2,1.59375,0.14285714285714285,2,34.333333333333336,1.9235384061671346,0.5529245582688108,0.4470754417311892,Level 3 - Moderate Risk,3
40,0,6,3,6,6,34,7,21,1,12,21,3,1.1428571428571428,0.8571428571428571,-1,31.666666666666668,1.51657508881031,0.8780752432003176,0.1219247567996824,Level 5 - Critical,1
0,2,5,3,6,5,31,7,21,1,10,23,2,0.0,0.8333333333333334,-1,17.333333333333332,1.4832396974191326,0.7786231884057969,0.22137681159420308,Level 4 - High Risk,2
0,7,4,3,5,2,43,6,21,0,6,28,1,0.0,0.4,-1,21.333333333333332,1.5811388300841898,0.5619565217391305,0.43804347826086953,Level 3 - Moderate Risk,3
0,1,4,4,3,5,31,3,21,1,9,22,0,0.0,1.0,0,17.333333333333332,0.8366600265340756,0.703623188405797,0.29637681159420304,Level 4 - High Risk,2
1,6,6,1,6,6,63,7,21,1,12,27,5,0.015625,0.8571428571428571,-1,28.333333333333332,2.3874672772626644,0.9452761564423267,0.054723843557673346,Level 5 - Critical,1
7,2,2,3,7,4,38,4,21,0,6,23,-1,0.1794871794871795,1.3333333333333333,3,22.0,1.8708286933869707,0.5951939646615049,0.40480603533849513,Level 3 - Moderate Risk,3
0,2,6,2,6,6,31,5,21,1,12,23,4,0.0,0.8571428571428571,1,17.333333333333332,1.7320508075688772,0.9119565217391304,0.08804347826086956,Level 5 - Critical,1
71,2,2,1,7,0,64,3,21,0,2,23,1,1.0923076923076922,0.0,4,52.0,2.7018512172212596,0.42765058566607106,0.5723494143339289,Level 2 - Low Risk,4
75,2,3,2,5,5,55,7,21,0,8,23,1,1.3392857142857142,1.25,-2,50.333333333333336,1.9493588689617927,0.7275957911455231,0.2724042088544769,Level 4 - High Risk,2
55,1,2,2,6,0,41,3,21,0,2,22,0,1.3095238095238095,0.0,3,39.0,2.1908902300206643,0.3945364304149295,0.6054635695850705,Level 2 - Low Risk,4
290,4,3,4,5,5,38,4,21,1,8,25,-1,7.435897435897436,1.25,1,116.33333333333333,0.8366600265340756,0.6579839189994044,0.34201608100059555,Level 3 - Moderate Risk,3
88,4,6,3,6,5,28,6,21,1,11,25,3,3.0344827586206895,0.7142857142857143,0,45.666666666666664,1.3038404810405297,0.8190843756204089,0.18091562437959108,Level 4 - High Risk,2
0,7,4,3,5,5,42,5,21,1,9,28,1,0.0,1.0,0,21.0,0.8944271909999159,0.7369565217391304,0.2630434782608696,Level 4 - High Risk,2
16,7,2,4,3,1,43,4,21,0,3,28,-2,0.36363636363636365,0.3333333333333333,-1,26.666666666666668,1.3038404810405297,0.3867373436569387,0.6132626563430613,Level 1 - Healthy,5
75,1,5,1,6,5,37,4,21,1,10,22,4,1.9736842105263157,0.8333333333333334,2,44.333333333333336,1.9235384061671346,0.8442624578121896,0.15573754218781044,Level 5 - Critical,1
220,1,4,2,6,3,47,5,21,0,7,22,2,4.583333333333333,0.6,1,96.0,1.5811388300841898,0.6506094897756602,0.34939051022433976,Level 3 - Moderate Risk,3
3,5,5,1,6,5,52,7,21,1,10,26,4,0.05660377358490566,0.8333333333333334,-1,25.333333333333332,2.280350850198276,0.8452487591820527,0.15475124081794733,Level 5 - Critical,1
130,0,5,2,6,5,32,4,21,1,10,21,3,3.9393939393939394,0.8333333333333334,2,61.0,1.51657508881031,0.8101756998213222,0.1898243001786778,Level 4 - High Risk,2
0,5,4,4,3,2,29,3,21,0,6,26,0,0.0,0.4,0,16.666666666666668,0.8366600265340756,0.5286231884057971,0.47137681159420286,Level 3 - Moderate Risk,3
110,2,6,2,5,4,56,3,21,1,10,23,4,1.9298245614035088,0.5714285714285714,2,62.333333333333336,1.5811388300841898,0.7937830057573952,0.20621699424260476,Level 4 - High Risk,2
12,7,4,3,5,5,63,7,21,1,9,28,1,0.1875,1.0,-2,32.0,1.4832396974191326,0.7367921381774866,0.26320786182251343,Level 4 - High Risk,2
180,3,3,3,6,1,35,5,21,0,4,24,0,5.0,0.25,1,78.66666666666667,1.949358868961793,0.45949076831447294,0.5405092316855271,Level 2 - Low Risk,4
93,7,4,3,5,3,36,4,21,1,7,28,1,2.5135135135135136,0.6,1,50.0,0.8366600265340756,0.619015882469724,0.38098411753027595,Level 3 - Moderate Risk,3
170,7,4,2,7,0,75,5,21,0,4,28,2,2.236842105263158,0.0,2,88.66666666666667,2.701851217221259,0.47629442128250943,0.5237055787174906,Level 2 - Low Risk,4
31,5,3,3,6,1,48,6,21,0,4,26,0,0.6326530612244898,0.25,0,33.333333333333336,2.16794833886788,0.4615318642048839,0.5384681357951161,Level 2 - Low Risk,4
62,4,7,2,6,6,36,5,21,1,13,25,5,1.6756756756756757,0.75,1,39.666666666666664,1.9235384061671346,0.9527738733373039,0.0472261266626961,Level 5 - Critical,1
30,4,4,3,6,2,34,6,21,0,6,25,1,0.8571428571428571,0.4,0,28.333333333333332,1.7888543819998317,0.5615455628350209,0.4384544371649791,Level 3 - Moderate Risk,3
66,7,4,3,7,1,35,5,21,0,5,28,1,1.8333333333333333,0.2,2,40.666666666666664,2.23606797749979,0.502719078816756,0.49728092118324396,Level 3 - Moderate Risk,3
3,3,5,2,5,6,50,4,21,1,11,24,3,0.058823529411764705,1.0,1,24.666666666666668,1.51657508881031,0.8702487591820528,0.1297512408179472,Level 5 - Critical,1
18,3,5,2,5,6,39,7,21,1,11,24,3,0.45,1.0,-2,26.0,1.8708286933869707,0.870043279729998,0.12995672027000205,Level 5 - Critical,1
350,5,5,4,6,5,70,7,21,1,10,26,1,4.929577464788732,0.8333333333333334,-1,147.0,1.1401754250991378,0.7404953345245185,0.25950466547548146,Level 4 - High Risk,2
71,7,4,2,5,6,76,3,21,1,10,28,2,0.922077922077922,1.2,2,56.0,1.5811388300841898,0.827650585666071,0.17234941433392903,Level 5 - Critical,1
3500,5,5,2,5,5,35,6,21,1,10,26,3,97.22222222222223,0.8333333333333334,-1,1185.3333333333333,1.51657508881031,0.7640113162596783,0.23598868374032167,Level 4 - High Risk,2
0,0,3,4,3,3,53,7,21,1,6,21,-1,0.0,0.75,-4,24.666666666666668,1.7320508075688772,0.5452898550724637,0.45471014492753625,Level 3 - Moderate Risk,3
360,6,5,2,6,4,46,6,21,1,9,27,3,7.659574468085107,0.6666666666666666,0,142.33333333333334,1.6733200530681511,0.7486916815564819,0.2513083184435181,Level 4 - High Risk,2
81,2,5,2,5,4,34,4,21,1,9,23,3,2.3142857142857145,0.6666666666666666,1,45.333333333333336,1.224744871391589,0.7525135993647012,0.2474864006352988,Level 4 - High Risk,2
350,5,4,4,6,5,69,4,21,0,9,26,0,5.0,1.0,2,146.66666666666666,0.8944271909999159,0.6988286678578518,0.3011713321421482,Level 4 - High Risk,2
190,1,5,2,5,1,32,3,21,0,6,22,3,5.757575757575758,0.16666666666666666,2,81.0,1.7888543819998317,0.5760204486797698,0.42397955132023024,Level 3 - Moderate Risk,3
0,7,5,1,6,6,50,2,21,1,11,28,4,0.0,1.0,4,23.666666666666668,2.345207879911715,0.9036231884057969,0.09637681159420308,Level 5 - Critical,1
290,1,5,3,6,6,35,6,21,1,11,22,2,8.055555555555555,1.0,0,115.33333333333333,1.3038404810405297,0.8329839189994043,0.16701608100059573,Level 5 - Critical,1
18,0,6,1,6,6,67,5,21,1,12,21,5,0.2647058823529412,0.8571428571428571,1,35.333333333333336,2.16794833886788,0.9450432797299979,0.05495672027000209,Level 5 - Critical,1
11,3,5,5,6,5,47,3,21,0,10,24,0,0.22916666666666666,0.8333333333333334,3,26.333333333333332,1.0954451150103321,0.7118058368076234,0.28819416319237656,Level 4 - High Risk,2
2,2,6,3,5,4,50,6,21,1,10,23,3,0.0392156862745098,0.5714285714285714,-1,24.333333333333332,1.3038404810405297,0.7619291244788564,0.2380708755211436,Level 4 - High Risk,2
570,0,6,2,6,4,32,3,21,1,10,21,4,17.272727272727273,0.5714285714285714,3,207.66666666666666,1.7888543819998317,0.7874816358943816,0.21251836410561842,Level 4 - High Risk,2
310,3,5,4,6,2,58,5,21,0,7,24,1,5.254237288135593,0.3333333333333333,1,129.66666666666666,1.51657508881031,0.566043279729998,0.433956720270002,Level 3 - Moderate Risk,3
1,7,3,2,7,0,49,7,21,0,3,28,1,0.02,0.0,0,23.666666666666668,3.1144823004794877,0.43694282310899346,0.5630571768910065,Level 2 - Low Risk,4
0,2,6,3,6,1,43,4,21,1,7,23,3,0.0,0.14285714285714285,2,21.333333333333332,2.1213203435596424,0.5869565217391305,0.4130434782608695,Level 3 - Moderate Risk,3
35,1,5,2,6,5,24,6,21,1,10,22,3,1.4,0.8333333333333334,0,26.666666666666668,1.6431676725154984,0.8114770696843359,0.18852293031566414,Level 4 - High Risk,2
22,7,5,3,4,2,58,7,21,0,7,28,2,0.3728813559322034,0.3333333333333333,-3,33.666666666666664,1.9235384061671346,0.6033218185427834,0.39667818145721656,Level 3 - Moderate Risk,3
2,1,2,2,5,0,43,4,21,0,2,22,0,0.045454545454545456,0.0,1,22.0,1.949358868961793,0.39526245781218977,0.6047375421878103,Level 2 - Low Risk,4
0,7,4,3,6,5,59,3,21,1,9,28,1,0.0,1.0,3,26.666666666666668,1.3038404810405297,0.7369565217391304,0.2630434782608696,Level 4 - High Risk,2
0,3,6,1,6,6,40,5,21,1,12,24,5,0.0,0.8571428571428571,1,20.333333333333332,2.16794833886788,0.9452898550724637,0.05471014492753634,Level 5 - Critical,1
310,0,5,2,7,0,35,4,21,0,5,21,3,8.61111111111111,0.0,3,122.0,2.701851217221259,0.5160432797299981,0.4839567202700019,Level 3 - Moderate Risk,3
470,5,2,3,5,1,48,4,21,0,3,26,-1,9.591836734693878,0.3333333333333333,1,179.66666666666666,1.5811388300841898,0.4138514989080802,0.5861485010919198,Level 2 - Low Risk,4
0,4,6,1,6,6,40,3,21,1,12,25,5,0.0,0.8571428571428571,3,20.333333333333332,2.3021728866442674,0.9452898550724637,0.05471014492753634,Level 5 - Critical,1
270,3,3,2,7,0,48,3,21,0,3,24,1,5.510204081632653,0.0,4,113.0,2.5495097567963922,0.4332578916021441,0.5667421083978559,Level 2 - Low Risk,4
110,0,2,4,6,0,47,7,21,0,2,21,-2,2.2916666666666665,0.0,-1,59.333333333333336,2.863564212655271,0.3271163390907286,0.6728836609092714,Level 1 - Healthy,5
50,3,6,4,1,1,23,3,21,0,7,24,2,2.0833333333333335,0.14285714285714285,-2,31.333333333333332,2.1213203435596424,0.5529382568989478,0.4470617431010522,Level 3 - Moderate Risk,3
0,0,6,1,6,6,38,3,21,1,12,21,5,0.0,0.8571428571428571,3,19.666666666666668,2.3021728866442674,0.9452898550724637,0.05471014492753634,Level 5 - Critical,1
3,7,6,2,6,6,81,7,21,1,12,28,4,0.036585365853658534,0.8571428571428571,-1,35.0,1.9493588689617927,0.9119154258487195,0.08808457415128046,Level 5 - Critical,1
22,7,5,6,2,4,52,3,21,0,9,28,-1,0.41509433962264153,0.6666666666666666,-1,31.666666666666668,1.5811388300841898,0.61998848520945,0.38001151479054995,Level 3 - Moderate Risk,3
83,2,4,1,6,3,24,6,21,1,7,23,3,3.32,0.6,0,42.666666666666664,2.1213203435596424,0.6858195354377605,0.31418046456223947,Level 4 - High Risk,2
9,0,4,2,6,1,21,5,21,0,5,21,2,0.4090909090909091,0.2,1,17.0,2.0736441353327724,0.5368332340678975,0.4631667659321025,Level 3 - Moderate Risk,3
5,7,5,2,6,5,70,6,21,1,10,28,3,0.07042253521126761,0.8333333333333334,0,32.0,1.6431676725154984,0.8118880285884454,0.18811197141155456,Level 4 - High Risk,2
0,7,7,1,7,6,24,6,21,1,13,28,6,0.0,0.75,1,15.0,2.5099800796022267,0.9869565217391304,0.013043478260869601,Level 5 - Critical,1
0,7,4,3,5,1,57,7,21,0,5,28,1,0.0,0.2,-2,26.0,2.23606797749979,0.5036231884057971,0.4963768115942029,Level 3 - Moderate Risk,3
0,6,3,5,6,4,37,6,21,0,7,27,-2,0.0,1.0,0,19.333333333333332,1.3038404810405297,0.5702898550724638,0.42971014492753623,Level 3 - Moderate Risk,3
27,1,3,5,3,5,25,5,21,0,8,22,-2,1.0384615384615385,1.25,-2,24.333333333333332,1.0954451150103321,0.6282533253920984,0.37174667460790156,Level 3 - Moderate Risk,3
110,1,6,5,1,1,33,3,21,0,7,22,1,3.235294117647059,0.14285714285714285,-2,54.666666666666664,2.2803508501982757,0.5187830057573953,0.48121699424260467,Level 3 - Moderate Risk,3
0,7,4,6,3,0,45,3,22,0,4,29,-2,0.0,0.0,0,22.333333333333332,2.16794833886788,0.3496376811594203,0.6503623188405797,Level 1 - Healthy,5
0,3,5,2,7,5,42,6,22,0,10,25,3,0.0,0.8333333333333334,1,21.333333333333332,1.8708286933869707,0.816304347826087,0.18369565217391304,Level 4 - High Risk,2
350,3,3,3,6,2,47,6,22,0,5,25,0,7.291666666666667,0.5,0,139.66666666666666,1.8708286933869707,0.5198431606114752,0.4801568393885248,Level 3 - Moderate Risk,3
0,7,6,1,6,6,51,7,22,1,12,29,5,0.0,0.8571428571428571,-1,24.333333333333332,2.3874672772626644,0.9496376811594203,0.050362318840579734,Level 5 - Critical,1
5,7,5,4,6,5,85,2,22,0,10,29,1,0.05813953488372093,0.8333333333333334,4,37.333333333333336,1.51657508881031,0.7495691880087353,0.2504308119912647,Level 4 - High Risk,2
15,4,3,3,6,2,32,7,22,0,5,26,0,0.45454545454545453,0.5,-1,23.0,2.16794833886788,0.5244322017073656,0.4755677982926344,Level 3 - Moderate Risk,3
35,7,3,3,6,2,31,7,22,0,5,29,0,1.09375,0.5,-1,29.333333333333332,2.16794833886788,0.5241582291046258,0.47584177089537416,Level 3 - Moderate Risk,3
